date,HCS.tempC_mean,HCS.tempC_median,HCS.tempC_min,HCS.tempC_max,HCS.tempC_sd,HCS.tempC_mean_lag,HCS.tempC_median_lag,HCS.tempC_min_lag,HCS.tempC_max_lag,HCS.tempC_sd_lag,wtr_mean_diff,wtr_median_diff,wtr_max_diff,wtr_min_diff,wtr_sd_diff,ma_3,ma_5,ma_7,ma_10,ma_14
2013-09-18,18.642083333333332,18.49,18.17,19.310000000000002,0.3258297657241952,20.75625,20.35,19.95,21.93,0.8142791557434463,-2.1141666666666694,-1.860000000000003,-2.6199999999999974,-1.7799999999999976,-0.48844939001925114,18.931944444444444,19.366583333333335,19.99160714285714,20.09925,20.517886904761905
2013-09-25,17.076666666666668,17.05,16.89,17.37,0.1540938919497847,18.642083333333332,18.49,18.17,19.310000000000002,0.3258297657241952,-1.565416666666664,-1.4399999999999977,-1.9400000000000013,-1.2800000000000011,-0.1717358737744105,17.638194444444444,18.197333333333333,18.38547619047619,18.613500000000002,19.297619047619047
2013-10-02,NA,NA,NA,NA,NA,17.076666666666668,17.05,16.89,17.37,0.1540938919497847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-29,15.731666666666667,15.78,13.89,16.419999999999998,0.592604176617856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-05,17.391666666666666,17.69,16.58,18.01,0.606125734313519,15.731666666666667,15.78,13.89,16.419999999999998,0.592604176617856,1.6599999999999984,1.910000000000002,1.5900000000000034,2.6899999999999977,0.013521557695662989,17.478472222222223,16.734583333333333,16.274226190476192,NA,NA
2014-06-12,18.358333333333334,18.330000000000002,18.01,18.82,0.21752894193580274,17.391666666666666,17.69,16.58,18.01,0.606125734313519,0.9666666666666686,0.6400000000000006,0.8099999999999987,1.4300000000000033,-0.38859679237771627,19.139861111111113,18.996,18.637261904761907,18.289625,17.45574404761905
2014-06-19,19.964583333333334,19.95,19.47,20.6,0.4289520006254547,18.358333333333334,18.330000000000002,18.01,18.82,0.21752894193580274,1.6062499999999993,1.6199999999999974,1.7800000000000011,1.4599999999999973,0.21142305868965194,19.84486111111111,19.10475,18.729107142857142,18.852333333333334,18.683184523809526
2014-06-26,20.390833333333333,20.515,19.630000000000003,21.09,0.4853946549092733,19.964583333333334,19.95,19.47,20.6,0.4289520006254547,0.4262499999999996,0.5650000000000013,0.48999999999999844,0.1600000000000037,0.056442654283818616,20.22597222222222,19.763166666666667,19.591785714285713,19.667708333333334,19.16044642857143
2014-07-02,24.754583333333333,24.82,23.439999999999998,25.52,0.4077614303216661,20.18375,20.19,19.95,20.6,0.15747498075953942,4.570833333333333,4.629999999999999,4.919999999999998,3.4899999999999984,0.2502864495621267,24.327083333333334,23.433,22.56452380952381,21.741541666666667,21.047708333333333
2014-07-09,23.25375,23.27,22.93,23.610000000000003,0.24142354087154955,24.754583333333333,24.82,23.439999999999998,25.52,0.4077614303216661,-1.5008333333333326,-1.5500000000000007,-1.9099999999999966,-0.509999999999998,-0.16633788945011657,22.53111111111111,22.164583333333333,22.75577380952381,23.227166666666665,22.66014880952381
2014-07-17,24.26125,24.3,23.779999999999998,24.64,0.2786194615381815,23.24,23.27,22.759999999999998,23.610000000000003,0.29601703828753245,1.021250000000002,1.0300000000000011,1.0299999999999976,1.0199999999999996,-0.01739757674935094,24.65625,24.473416666666665,24.061309523809523,23.748166666666666,23.32892857142857
2014-07-23,25.538333333333334,25.52,25.17,26.22,0.32976495801742095,24.685833333333335,24.64,24.47,24.99,0.14811619019236705,0.8524999999999991,0.879999999999999,1.2300000000000004,0.7000000000000028,0.1816487678250539,24.73,24.289166666666667,24.263988095238094,24.390625,24.08970238095238
2014-07-30,23.19708333333333,23.09,22.759999999999998,23.779999999999998,0.35125215972310425,25.538333333333334,25.52,25.17,26.22,0.32976495801742095,-2.3412500000000023,-2.4299999999999997,-2.4400000000000013,-2.4100000000000037,0.0214872017056833,23.390833333333333,23.669,24.00107142857143,24.21975,24.132529761904763
2014-08-06,24.017916666666668,23.95,23.779999999999998,24.3,0.1614062971312571,23.19708333333333,23.09,22.759999999999998,23.779999999999998,0.35125215972310425,0.8208333333333364,0.8599999999999994,0.5200000000000031,1.0199999999999996,-0.18984586259184716,23.91138888888889,23.769416666666668,23.55845238095238,23.508166666666668,23.779761904761905
2014-08-12,24.191666666666666,24.130000000000003,23.779999999999998,24.64,0.2372609399441649,23.79125,23.525,23.27,24.64,0.5458962514904317,0.40041666666666487,0.605000000000004,0,0.509999999999998,-0.3086353115462669,23.688472222222224,23.401166666666665,23.46904761904762,23.549541666666666,23.455119047619046
2014-08-20,21.085833333333333,21.09,20.759999999999998,21.59,0.18584511238421472,22.917083333333334,23.009999999999998,22.259999999999998,23.610000000000003,0.43245989174837335,-1.8312500000000007,-1.9199999999999982,-2.020000000000003,-1.5,-0.24661477936415863,21.27125,21.40983333333333,21.589523809523808,22.193875,22.45065476190476
2014-08-27,22.92375,22.759999999999998,22.43,23.610000000000003,0.3975885189926672,21.085833333333333,21.09,20.759999999999998,21.59,0.18584511238421472,1.8379166666666649,1.6699999999999982,2.020000000000003,1.6700000000000017,0.21174340660845245,21.993333333333332,21.539916666666667,21.379166666666666,21.346791666666665,21.484345238095237
2014-09-04,22.993333333333332,22.93,22.43,23.610000000000003,0.4173588453562501,22.607499999999998,22.59,21.759999999999998,23.439999999999998,0.41002916121110006,0.38583333333333414,0.33999999999999986,0.17000000000000526,0.6700000000000017,0.007329684145150062,22.977777777777778,22.62425,22.335773809523808,22.369791666666664,21.95470238095238
2014-09-10,21.703333333333333,21.759999999999998,21.59,21.93,0.1082937497360025,23.23875,23.27,23.09,23.439999999999998,0.1123005478324934,-1.5354166666666664,-1.5100000000000016,-1.509999999999998,-1.5,-0.004006798096490891,22.18736111111111,22.802416666666666,22.93285714285714,22.877958333333332,22.60675595238095
2014-09-17,18.81833333333333,18.66,18.330000000000002,19.310000000000002,0.3183198646517124,21.703333333333333,21.759999999999998,21.59,21.93,0.1082937497360025,-2.8850000000000016,-3.099999999999998,-2.6199999999999974,-3.259999999999998,0.2100261149157099,18.94972222222222,19.1875,19.704047619047618,20.449041666666666,21.31845238095238
2014-09-25,17.43,17.37,17.21,17.69,0.18158720506544043,18.75208333333333,18.66,18.49,18.979999999999997,0.16492367580362574,-1.3220833333333317,-1.2899999999999991,-1.2899999999999956,-1.2799999999999976,0.01666352926181469,17.48111111111111,17.584666666666667,17.77845238095238,18.125083333333333,18.66702380952381
2014-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-05,16.98875,17.09,16.29,17.57,0.41806295032540564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11,19.1275,19.02,18.53,19.67,0.39523520790184885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.14027777777778,17.60775,NA,NA,NA
2015-06-19,20.391666666666666,20.479999999999997,19.99,20.97,0.3633499530835221,18.734583333333333,18.69,18.21,19.34,0.36459601427221877,1.6570833333333326,1.7899999999999956,1.629999999999999,1.7799999999999976,-0.00124606118869669,19.58277777777778,19.09925,19.14702380952381,18.994208333333333,18.413660714285715
2015-06-25,21.342083333333335,21.3,20.97,21.8,0.2827501457604159,19.439583333333335,19.34,18.69,20.32,0.6048749721091607,1.9024999999999999,1.9600000000000009,1.4800000000000004,2.2799999999999976,-0.32212482634874484,21.014583333333334,20.785333333333334,20.613154761904763,20.101208333333332,19.761726190476192
2015-07-02,20.414166666666667,20.4,19.99,20.810000000000002,0.29150160961098937,21.342083333333335,21.3,20.97,21.8,0.2827501457604159,-0.9279166666666683,-0.9000000000000021,-0.9899999999999984,-0.9800000000000004,0.00875146385057346,20.311944444444443,20.22975,20.521011904761906,20.669083333333333,20.567083333333333
2015-07-09,22.45916666666667,22.47,22.3,22.630000000000003,0.14986709087567046,20.414166666666667,20.4,19.99,20.810000000000002,0.29150160961098937,2.0450000000000017,2.0700000000000003,1.8200000000000003,2.3100000000000023,-0.1416345187353189,22.453194444444446,21.986916666666666,21.636190476190478,21.238916666666668,21.078601190476192
2015-07-16,23.037083333333335,22.97,22.810000000000002,23.479999999999997,0.20775150638634826,22.45916666666667,22.47,22.3,22.630000000000003,0.14986709087567046,0.5779166666666669,0.5,0.8499999999999943,0.5100000000000016,0.0578844155106778,23.64125,23.573083333333333,23.338333333333335,23.072791666666667,22.487261904761905
2015-07-23,23.837083333333336,23.830000000000002,23.66,24.34,0.17708949264650675,23.037083333333335,22.97,22.810000000000002,23.479999999999997,0.20775150638634826,0.8000000000000007,0.860000000000003,0.860000000000003,0.8499999999999979,-0.03066201373984151,24.337083333333332,24.248833333333334,23.88732142857143,23.8135,23.612827380952382
2015-07-30,25.449166666666667,25.645,24.34,25.91,0.4311654243888367,23.837083333333336,23.830000000000002,23.66,24.34,0.17708949264650675,1.6120833333333309,1.8149999999999977,1.5700000000000003,0.6799999999999997,0.25407593174232995,24.746111111111112,24.1025,23.891785714285714,24.025375,23.88955357142857
2015-08-06,24.1275,24.17,24,24.34,0.1033461890086363,25.449166666666667,25.645,24.34,25.91,0.4311654243888367,-1.3216666666666654,-1.4749999999999979,-1.5700000000000003,-0.33999999999999986,-0.3278192353802004,24.629305555555558,24.787083333333335,24.945357142857144,24.885583333333333,24.41857142857143
2015-08-13,23.448333333333334,23.479999999999997,23.14,23.830000000000002,0.2337718446740726,24.1275,24.17,24,24.34,0.1033461890086363,-0.6791666666666671,-0.6900000000000048,-0.509999999999998,-0.8599999999999994,0.1304256556654363,23.553333333333335,23.569666666666667,23.60684523809524,23.913583333333335,24.27610119047619
2015-08-20,25.857083333333332,25.91,25.56,26.259999999999998,0.17494046606393437,23.448333333333334,23.479999999999997,23.14,23.830000000000002,0.2337718446740726,2.4087499999999977,2.4300000000000033,2.429999999999996,2.419999999999998,-0.058831378610138235,25.66875,25.169833333333333,24.81,24.433,24.20842261904762
2015-08-25,24.895416666666666,24.87,24.34,25.38,0.21500210649456733,25.292916666666667,25.04,24.52,26.259999999999998,0.627475820886431,-0.39750000000000085,-0.16999999999999815,-0.879999999999999,-0.17999999999999972,-0.41247371439186364,24.6525,24.78525,25.091369047619047,24.977541666666667,24.607589285714287
2015-09-03,24.030416666666667,23.915,23.66,24.52,0.35977624890390153,24.19125,24.17,23.830000000000002,24.34,0.1609837285863545,-0.16083333333333272,-0.25500000000000256,0.17999999999999972,-0.1700000000000017,0.19879252031754702,23.93125,23.88025,23.84595238095238,24.060625,24.25979166666667
2015-09-10,24.742916666666666,24.69,24.34,25.04,0.21547680530207503,24.030416666666667,23.915,23.66,24.52,0.35977624890390153,0.7124999999999986,0.7750000000000021,0.5199999999999996,0.6799999999999997,-0.1442994436018265,24.700694444444444,24.479583333333334,24.21845238095238,24.132291666666667,24.03220238095238
2015-09-17,22.579583333333336,22.47,22.130000000000003,23.14,0.39556760722290885,24.742916666666666,24.69,24.34,25.04,0.21547680530207503,-2.1633333333333304,-2.2200000000000024,-1.8999999999999986,-2.2099999999999973,0.18009080192083382,22.112916666666667,22.232333333333333,22.63529761904762,23.254916666666666,23.426875
2015-09-24,20.73125,20.64,20.479999999999997,21.130000000000003,0.21553396786666423,22.579583333333336,22.47,22.130000000000003,23.14,0.39556760722290885,-1.8483333333333363,-1.8299999999999983,-2.009999999999998,-1.6500000000000057,-0.1800336393562446,20.97361111111111,21.549083333333332,21.895654761904762,21.914708333333333,22.34860119047619
2015-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-03,20.169583333333332,20.16,19.67,20.810000000000002,0.3450328171747375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.356805555555557,NA,NA,NA,NA
2016-06-09,18.499583333333334,18.37,17.73,19.34,0.505315047372873,20.405833333333334,20.479999999999997,19.99,20.810000000000002,0.2434162058601738,-1.90625,-2.109999999999996,-1.4700000000000024,-2.259999999999998,0.26189884151269927,19.677083333333332,19.611666666666668,19.88577380952381,NA,NA
2016-06-16,16.280833333333334,16.130000000000003,15.66,17.24,0.48744156097148544,18.499583333333334,18.37,17.73,19.34,0.505315047372873,-2.21875,-2.2399999999999984,-2.1000000000000014,-2.0700000000000003,-0.017873486401387584,15.94513888888889,15.958,16.199166666666667,17.242541666666668,18.042470238095238
2016-06-23,20.826666666666668,20.810000000000002,20.479999999999997,21.130000000000003,0.24149294105565677,16.280833333333334,16.130000000000003,15.66,17.24,0.48744156097148544,4.545833333333334,4.68,3.890000000000004,4.819999999999997,-0.24594861991582867,21.447222222222223,20.933833333333332,19.827738095238097,18.662958333333332,18.01345238095238
2016-06-30,23.420416666666668,23.310000000000002,22.97,24,0.3324674441945793,20.826666666666668,20.810000000000002,20.479999999999997,21.130000000000003,0.24149294105565677,2.59375,2.5,2.8699999999999974,2.490000000000002,0.09097450313892252,23.16777777777778,22.966,22.406607142857144,22.118791666666667,21.11717261904762
2016-07-07,23.628333333333334,23.479999999999997,22.47,24.69,0.6900703597817222,23.420416666666668,23.310000000000002,22.97,24,0.3324674441945793,0.20791666666666586,0.1699999999999946,0.6900000000000013,-0.5,0.35760291558714286,23.38861111111111,22.942666666666668,22.91934523809524,22.993875,22.66297619047619
2016-07-14,24.135416666666668,24.17,23.830000000000002,24.52,0.16808329111968018,23.628333333333334,23.479999999999997,22.47,24.69,0.6900703597817222,0.507083333333334,0.6900000000000048,-0.1700000000000017,1.360000000000003,-0.521987068662042,23.281805555555557,22.742250000000002,22.88136904761905,23.033541666666668,22.900357142857143
2016-07-21,23.77625,23.479999999999997,23.14,24.69,0.5264137280157858,24.135416666666668,24.17,23.830000000000002,24.52,0.16808329111968018,-0.35916666666666686,-0.6900000000000048,0.1700000000000017,-0.6900000000000013,0.3583304368961056,23.98402777777778,24.201083333333333,24.243035714285714,23.954666666666668,23.56220238095238
2016-07-27,24.769166666666667,24.52,24.17,25.56,0.5260510527932881,23.68625,23.66,23.479999999999997,24,0.14193729478954553,1.0829166666666659,0.8599999999999994,1.5599999999999987,0.6900000000000048,0.3841137580037426,24.447083333333335,24.400083333333335,24.29904761904762,24.296875,24.29669642857143
2016-08-04,24.705000000000002,24.52,24.17,25.56,0.5171661914367728,24.97125,25.04,24.34,25.56,0.40775432181219295,-0.26624999999999943,-0.5199999999999996,0,-0.16999999999999815,0.10941186962457983,24.228333333333335,24.084416666666666,24.27232142857143,24.424416666666666,24.371041666666667
2016-08-10,24.780416666666667,24.87,24.52,25.04,0.14624218051683596,24.26125,24,23.66,25.38,0.6103549395015267,0.519166666666667,0.870000000000001,-0.33999999999999986,0.8599999999999994,-0.4641127589846908,24.696527777777778,24.976583333333334,24.992261904761904,24.654083333333332,24.651309523809523
2016-08-15,25.35333333333333,25.38,25.21,25.56,0.12224944799970133,24.590416666666666,24.52,24.34,24.87,0.16276093876727915,0.7629166666666656,0.8599999999999994,0.6899999999999977,0.870000000000001,-0.04051149076757782,25.41861111111111,25.45925,25.256488095238094,25.217916666666667,25.015863095238096
2016-08-22,23.65041666666667,23.66,23.310000000000002,23.830000000000002,0.1580720575001132,25.35333333333333,25.38,25.21,25.56,0.12224944799970133,-1.7029166666666633,-1.7199999999999989,-1.7299999999999969,-1.8999999999999986,0.035822609500411856,23.935277777777777,24.040333333333333,24.147738095238097,24.529,24.702113095238097
2016-08-31,23.693333333333335,23.66,23.479999999999997,23.830000000000002,0.13582810961770522,23.583333333333336,23.310000000000002,23.14,24.17,0.4239633563602305,0.10999999999999943,0.34999999999999787,-0.33999999999999986,0.3399999999999963,-0.28813524674252533,23.84,23.819083333333335,23.840416666666666,23.740083333333335,23.85372023809524
2016-09-07,22.285833333333333,22.3,22.130000000000003,22.47,0.13184037339893512,23.693333333333335,23.66,23.479999999999997,23.830000000000002,0.13582810961770522,-1.4075000000000024,-1.3599999999999994,-1.360000000000003,-1.3499999999999943,-0.003987736218770105,22.255972222222223,22.429916666666667,22.68482142857143,23.031375,23.262619047619047
2016-09-14,22.201666666666668,22.130000000000003,21.97,22.47,0.12024130328008201,22.285833333333333,22.3,22.130000000000003,22.47,0.13184037339893512,-0.08416666666666472,-0.16999999999999815,0,-0.1600000000000037,-0.011599070118853111,22.225416666666668,22.44666666666667,22.64875,22.530916666666666,22.666785714285716
2016-09-21,22.08416666666667,22.130000000000003,21.8,22.3,0.15802907455844095,22.201666666666668,22.130000000000003,21.97,22.47,0.12024130328008201,-0.11749999999999972,0,-0.16999999999999815,-0.16999999999999815,0.037787771278358945,21.69361111111111,21.63225,21.644404761904763,21.818708333333333,22.146577380952383
2016-09-28,19.465,19.425,19.18,19.830000000000002,0.1762162702846811,22.08416666666667,22.130000000000003,21.8,22.3,0.15802907455844095,-2.6191666666666684,-2.705000000000002,-2.469999999999999,-2.620000000000001,0.01818719572624014,19.46527777777778,19.999916666666667,20.551964285714288,20.866041666666668,21.09872023809524
2016-10-05,NA,NA,NA,NA,NA,19.465,19.425,19.18,19.830000000000002,0.1762162702846811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
