date,AveWindSp_ms_mean_in,AveWindSp_ms_median_in,AveWindSp_ms_min_in,AveWindSp_ms_max_in,AveWindSp_ms_sd_in,AveWindSp_ms_mean_1daylag_in,AveWindSp_ms_median_1daylag_in,AveWindSp_ms_min_1daylag_in,AveWindSp_ms_max_1daylag_in,AveWindSp_ms_sd_1daylag_in,AveWindSp_ms_mean_2daylag_in,AveWindSp_ms_median_2daylag_in,AveWindSp_ms_min_2daylag_in,AveWindSp_ms_max_2daylag_in,AveWindSp_ms_sd_2daylag_in,AveWindSp_ms_mean_3daylag_in,AveWindSp_ms_median_3daylag_in,AveWindSp_ms_min_3daylag_in,AveWindSp_ms_max_3daylag_in,AveWindSp_ms_sd_3daylag_in,AveWindSp_ms_mean_1weeklag_in,AveWindSp_ms_median_1weeklag_in,AveWindSp_ms_min_1weeklag_in,AveWindSp_ms_max_1weeklag_in,AveWindSp_ms_sd_1weeklag_in,windsp_cumsum_1day_in,windsp_cumsum_2day_in,AveWindDir_cove_mean,AveWindDir_cove_mean_1daylag,AveWindDir_cove_mean_2daylag,AveWindDir_cove_mean_3daylag,AveWindDir_cove_mean_1weeklag
2015-08-13,3.1195138888888887,3.0266666666666664,1.0333333333333334,5.116666666666666,1.1597486899985276,3.3058805555555555,3.043333333333333,1.95,4.748333333333333,0.8020513376365062,0,0,0,0,0,3.130486111111111,3.1733333333333333,0.825,4.908333333333333,1.287392552541677,3.694444444444444,3.5391666666666666,1.305,5.668333333333333,1.1398448562397852,72.70833333333333,152.04946666666666,0.9166666666666666,1,0.4166666666666667,0.75,1
2015-08-20,0,0,0,0,0,2.9431249999999998,2.8433333333333333,0.5566666666666666,5.148333333333333,1.1486010512793379,1.877361111111111,1.9525,0.8950000000000001,2.868333333333333,0.5946339995305898,2.0681249999999998,1.715,0.6799999999999999,4.095,1.0806105485366573,3.1195138888888887,3.0266666666666664,1.0333333333333334,5.116666666666666,1.1597486899985276,5.546666666666667,59.1,0.08333333333333333,0.7083333333333334,0.625,0.7916666666666666,0.9166666666666666
2015-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.877361111111111,1.9525,0.8950000000000001,2.868333333333333,0.5946339995305898,1.8716666666666666,13.591666666666665,0.041666666666666664,0.16666666666666666,0.2916666666666667,0.4166666666666667,0.625
2015-09-03,2.6586805555555557,2.5858333333333334,1.8450000000000002,4.078333333333333,0.6559114282668651,2.181111111111111,2.1108333333333333,0.7183333333333334,3.8233333333333333,0.8210366174624434,1.929861111111111,1.7766666666666666,0.9933333333333334,3.5416666666666665,0.7496225969394131,4.095625,3.626666666666667,1.04,7.071666666666667,1.7459585363773082,3.8729166666666663,4.096666666666666,2.5233333333333334,4.955,0.7357908837690782,59.153333333333336,109.22333333333333,0.9166666666666666,0.9166666666666666,0.625,1,1
2015-09-10,2.371111111111111,2.2666666666666666,1.1733333333333333,4.951666666666666,0.9262230022621358,3.1456944444444446,3.0108333333333333,0.9683333333333334,6.275,1.6635745168485512,2.5184027777777778,2.6116666666666664,0.9433333333333334,4.086666666666667,0.8277922268378729,3.7735416666666666,3.4558333333333335,1.9316666666666666,5.696666666666666,1.0727793953272253,2.6586805555555557,2.5858333333333334,1.8450000000000002,4.078333333333333,0.6559114282668651,21.923333333333332,93.76333333333334,0.5,0.875,0.7083333333333334,1,0.9166666666666666
2015-09-17,2.255733333333333,2.466666666666667,0.8726,3.493333333333333,0.9482972323940334,2.1193055555555556,2.1625,0.7616666666666667,3.883333333333333,0.8783820651259584,4.183958333333333,4.14,1.4,6.6466666666666665,1.398997554539927,4.747083333333333,4.955833333333333,3.006666666666667,6.51,0.9268750743124138,2.371111111111111,2.2666666666666666,1.1733333333333333,4.951666666666666,0.9262230022621358,51.345,102.20833333333333,0.875,1,1,1,0.5
2015-09-24,3.284375,3.0324999999999998,1.3,5.795,1.4170792930623488,2.603194444444444,2.515,1.1116666666666666,4.673333333333333,1.008792495368475,0,0,0,0,0,0,0,0,0,0,2.255733333333333,2.466666666666667,0.8726,3.493333333333333,0.9482972323940334,77.18666666666667,138.53,0.9583333333333334,0.9583333333333334,0.25,0.4166666666666667,0.875
2015-10-02,0,0,0,0,0,4.7325,4.491666666666666,2.243333333333333,7.523333333333333,1.497000221054008,4.8746527777777775,4.678333333333333,1.0233333333333334,9.191666666666666,2.5848441575149734,2.9752083333333332,3.3491666666666666,0.7250000000000001,5.061666666666666,1.4489007421170184,0,0,0,0,0,39.60166666666667,148.98166666666665,0.375,0.9583333333333334,0.5833333333333334,0.7083333333333334,0.125
2016-05-26,2.414722222222222,2.3441666666666667,1.3483333333333334,4.013333333333334,0.6876850943927166,2.9116666666666666,2.8841666666666668,1.1933333333333336,6.053333333333333,1.3969995452642776,0,0,0,0,0,1.921736111111111,1.9,0.8083333333333333,3.2816666666666667,0.768110562059593,0,0,0,0,0,44.01166666666667,113.89166666666667,0.7916666666666666,1,0.20833333333333334,0.5,0.3333333333333333
2016-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.027222222222222,3.77,1.2283333333333335,7.0616666666666665,2.0359405752047124,0,0,0,0,0,16.425,16.425,0.25,0,0.2916666666666667,0.9583333333333334,0.2916666666666667
2016-06-09,6.203194444444445,6.153333333333334,3.9883333333333333,8.698333333333334,1.376984813982641,5.155625,5.235833333333333,3.7133333333333334,6.756666666666667,0.8817227335533173,2.225625,2.25,0.805,4.428333333333333,0.9973046783088965,3.6615277777777777,3.4025,0.9533333333333334,6.391666666666667,1.9115155681581013,0,0,0,0,0,148.87666666666667,272.6116666666667,1,1,0.5833333333333334,0.7083333333333334,0
2016-06-16,0,0,0,0,0,3.4811111111111113,3.3533333333333335,0.8766666666666667,6.826666666666666,1.9867931500118419,5.00625,5.1175,2.4566666666666666,7.28,1.5068273168488593,5.753611111111111,5.764166666666666,4.216666666666667,7.7,0.8052964267545457,6.203194444444445,6.153333333333334,3.9883333333333333,8.698333333333334,1.376984813982641,6.883333333333333,85.78333333333333,0.125,0.7916666666666666,1,1,1
2016-06-23,2.3069444444444445,2.34,1.0366666666666666,3.745,0.7795820859046506,2.6731249999999998,1.9183333333333334,0.8200000000000001,6.47,1.5654610156197184,4.478125,4.615,1.4833333333333334,7.221666666666667,1.6478457106510644,3.740763888888889,3.8208333333333333,1.5650000000000002,5.84,1.3730017521448814,0,0,0,0,0,51.945,112.7,0.9166666666666666,0.875,0.9583333333333334,1,0.125
2016-06-30,2.51375,2.5683333333333334,1.08,4.2749999999999995,0.9584246648350881,2.599861111111111,2.2308333333333334,1.0033333333333334,4.71,1.111138698329023,3.9755555555555553,3.7891666666666666,1.6883333333333335,7.123333333333333,1.2938285943516616,4.243819444444444,4.190833333333333,2.5416666666666665,6.703333333333333,1.1758442828778348,2.3069444444444445,2.34,1.0366666666666666,3.745,0.7795820859046506,55.54833333333333,103.39999999999999,0.8333333333333334,0.625,0.625,0.9583333333333334,0.9166666666666666
2016-07-07,0,0,0,0,0,2.2475,2.4008333333333334,0.6766666666666666,3.9299999999999997,0.9873614377195679,1.9084722222222221,1.3691666666666666,0.525,4.598333333333334,1.1634870664447539,2.4591666666666665,2.693333333333333,0.9316666666666666,3.913333333333333,0.973426390230955,2.51375,2.5683333333333334,1.08,4.2749999999999995,0.9584246648350881,9.826666666666664,60.788333333333334,0.125,0.875,0.625,0.9166666666666666,0.8333333333333334
2016-07-14,4.2844444444444445,4.27,1.1166666666666667,6.178333333333333,1.5259761005930992,3.5638194444444444,3.383333333333333,1.3616666666666668,6.135,1.3711099984385042,2.243958333333333,2.5008333333333335,0.9016666666666667,3.5116666666666667,0.819513201283112,3.2284027777777777,3.456666666666666,1.0366666666666668,6.015,1.1180343645784871,0,0,0,0,0,102.82666666666667,184.05166666666665,1,0.875,0.8333333333333334,1,0.125
2016-07-21,2.636458333333333,2.375,1.155,4.77,1.0444375682333522,3.66,3.9366666666666665,1.4833333333333332,5.775,1.0621285937957108,4.039375,3.580833333333333,1.3466666666666667,6.598333333333333,1.5669212568733457,3.6427277777777776,4.0441666666666665,0.7933333333333333,5.64,1.5887459304931721,4.2844444444444445,4.27,1.1166666666666667,6.178333333333333,1.5259761005930992,62.12,149.96,0.9583333333333334,1,1,0.7916666666666666,1
2016-07-27,2.113402777777778,2.24,0.7083333333333334,3.015,0.7934882139593703,3.926388888888889,4.428333333333333,1.4683333333333333,5.423333333333333,1.2828217187110527,1.6471527777777777,1.2233333333333334,0.47000000000000003,3.7,0.9555457857114865,3.067986111111111,3.208333333333333,1.05,5.346666666666667,1.4552863804331,3.66,3.9366666666666665,1.4833333333333332,5.775,1.0621285937957108,47.531666666666666,141.765,0.875,1,0.625,0.8333333333333334,1
2016-08-04,1.9427083333333333,2.03,1.0116666666666667,2.8049999999999997,0.4494311521326112,1.7707638888888888,1.8224999999999998,0.525,2.973333333333333,0.7233326619857077,0,0,0,0,0,0,0,0,0,0,2.3713194444444445,2.1991666666666667,0.885,4.2,1.0830015076163073,44.324999999999996,83.67333333333333,0.9166666666666666,0.9166666666666666,0.2916666666666667,0.041666666666666664,0.875
2016-08-10,2.242638888888889,2.220833333333333,0.8350000000000001,3.71,0.8104114057303501,2.2180555555555554,2.1908333333333334,1.3033333333333335,3.518333333333333,0.605255299403249,3.0743055555555556,3.0808333333333335,1.4516666666666667,4.99,0.9418629289724831,3.5033333333333334,3.216666666666667,1.83,4.903333333333333,0.9464830654780438,1.7707638888888888,1.8224999999999998,0.525,2.973333333333333,0.7233326619857077,48.565,100.235,0.875,0.9583333333333334,1,0.9583333333333334,0.9166666666666666
2016-08-15,2.813611111111111,2.7199999999999998,1.04,5.095,1.0766412778747767,3.580972222222222,3.5091666666666663,1.6533333333333333,5.513333333333333,1.2059240765578487,0,0,0,0,0,4.035208333333333,4.2425,1.1283333333333334,6.27,1.6730875817360609,3.0743055555555556,3.0808333333333335,1.4516666666666667,4.99,0.9418629289724831,67.52666666666666,147.07833333333332,1,0.875,0.125,0.9583333333333334,1
2016-08-22,4.683194444444444,4.480833333333333,2.295,7.928333333333334,1.6286891172782916,0,0,0,0,0,0,0,0,0,0,2.2049305555555554,2.1333333333333333,1.0833333333333335,4.333333333333333,0.8169305221740593,2.813611111111111,2.7199999999999998,1.04,5.095,1.0766412778747767,112.39666666666666,112.39666666666666,1,0,0.125,0.75,1
2016-08-31,3.0530555555555554,3.3116666666666665,1.05,4.4366666666666665,0.9475122099919008,2.410347222222222,2.541666666666666,0.8333333333333334,3.533333333333333,0.7221878626627947,4.480486111111111,3.7575000000000003,1.5766666666666667,7.793333333333333,2.0726616228167254,0,0,0,0,0,2.6291666666666664,2.6166666666666663,1.3933333333333333,3.6533333333333333,0.6506826589861713,73.27333333333333,130.28833333333333,1,0.9583333333333334,1,0.4166666666666667,1
2016-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0530555555555554,3.3116666666666665,1.05,4.4366666666666665,0.9475122099919008,3.9916666666666667,3.9916666666666667,0.08333333333333333,0,0.16666666666666666,0.20833333333333334,1
2016-09-14,4.1375,4.1258333333333335,1.6483333333333334,7.496666666666667,1.8318729361247412,2.846736111111111,2.3949999999999996,1.1316666666666668,5.47,1.372847500878476,2.6180555555555554,2.6258333333333335,1.2183333333333335,4.953333333333333,0.9721652295234405,4.223194444444444,4.383333333333333,1.7833333333333332,7.795,1.7098466550354476,0,0,0,0,0,99.3,165.00333333333333,1,0.9166666666666666,0.9166666666666666,0.75,0.08333333333333333
2016-09-21,2.669652777777778,2.6216666666666666,1.5816666666666666,4.221666666666667,0.6802952930816514,2.076388888888889,1.87,0.9916666666666667,3.876666666666666,0.7285306612048801,0,0,0,0,0,3.3991666666666664,3.2874999999999996,1.1400000000000001,6.1033333333333335,1.4534634631277605,4.1375,4.1258333333333335,1.6483333333333334,7.496666666666667,1.8318729361247412,64.07166666666667,112.51833333333333,1,0.9583333333333334,0.125,1,1
2016-09-28,0,0,0,0,0,0,0,0,0,0,2.9543055555555555,3.0249999999999995,1.3866666666666667,4.58,1.0247286569872465,4.2472916666666665,3.6416666666666666,1.8633333333333333,7.218333333333334,1.786381034686317,2.669652777777778,2.6216666666666666,1.5816666666666666,4.221666666666667,0.6802952930816514,0,33.016666666666666,0,0.4583333333333333,0.6666666666666666,1,1
2016-10-05,0,0,0,0,0,0,0,0,0,0,2.4919444444444445,2.38,0.8266666666666668,5.17,1.1795165703687918,0,0,0,0,0,0,0,0,0,0,10.395,10.395,0.34782608695652173,0,0.5833333333333334,0.25,0
