"date","schmidt_mean","schmidt_max","schmidt_min","schmidt_sd","schmidt_diff","weekly_schmidt_mean","weekly_schmidt_max","weekly_schmidt_min","Weekly_schmidt_sd","weekly_schmidt_diff"
2013-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-11,255.545015818824,235.318078462674,299.340108502065,13.0747608317549,NA,251.195699925125,220.097176998495,299.340108502065,14.0431891299814,NA
2013-09-18,110.975503002464,74.8315332633964,146.873426002168,17.9183320973284,-144.569512816361,196.667377152157,14.805550632959,320.502567460909,62.9214563005867,-54.528322772968
2013-09-25,0,0,2.54440104908411,2.66847173747771,-110.975503002464,57.9309805114922,0,194.103799695342,55.4489730694988,-138.736396640664
2013-10-02,37.032411132092,16.0567849430524,63.2101969964675,13.0050187910248,37.032411132092,18.4198408182286,0,64.513941823306,15.4335214351409,-39.5111396932636
2014-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-12,314.779131078948,299.497128370922,326.600998274589,6.42799838780615,NA,317.622451335941,263.489518397174,363.904976474637,19.9995361964972,NA
2014-06-19,332.26227334269,308.954070601004,373.720822633502,16.687512349871,17.4831422637423,307.214867085821,244.994864971909,373.720822633502,26.3728414256069,-10.4075842501208
2014-06-26,379.508115706305,337.931076940052,407.342150466945,26.503152374763,47.2458423636149,344.934270176306,289.959823675715,407.342150466945,30.1767663409587,37.7194030904855
2014-07-02,NA,NA,NA,NA,NA,418.866315955989,363.101620047066,456.440795854884,21.6418079666284,73.9320457796827
2014-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-30,424.998350724446,384.009295513786,462.272749825118,17.3130347521106,NA,461.949513094968,378.741521181645,602.075184878427,36.9346143891976,NA
2014-08-06,475.493182193947,410.091996027997,524.121470594634,26.3566817709174,50.4948314695016,429.336573819526,340.897566367859,524.121470594634,30.3239184467653,-32.6129392754422
2014-08-12,429.484293574692,360.14592039675,479.023789780963,19.8888865064138,-46.0088886192556,424.102333660915,353.189335314289,490.439262257542,22.2153602400762,-5.23424015861144
2014-08-20,245.681726620532,202.811913826265,304.914375563372,21.8614261781307,-183.80256695416,269.044170440447,8.04579384780827,450.128208606133,60.3890401420134,-155.058163220468
2014-08-27,217.448274476554,96.4521287286718,320.184786278905,61.7003082863501,-28.2334521439778,211.335750400864,96.4521287286718,320.184786278905,36.0226321821079,-57.7084200395822
2014-09-04,256.614663884498,198.727949236506,324.975984247414,31.5181188827925,39.1663894079441,239.690831337032,117.231124214154,410.868454300332,45.6986291543859,28.3550809361673
2014-09-10,221.271378185775,141.977782621663,258.560079223265,27.7266855101968,-35.3432856987225,255.680934652733,123.879702872262,386.664056498988,46.3899435856644,15.9901033157016
2014-09-17,23.3005190173208,7.67398325337555,66.3284209749382,14.341409545811,-197.970859168455,65.6510424620332,1.63437986232456,365.971512535336,73.0338349905771,-190.0298921907
2014-09-25,18.9335663542121,12.4440087783361,26.4181461924127,4.39903571773349,-4.3669526631087,18.4016380461653,7.98418875136599,83.1623786558573,7.48594291899821,-47.2494044158679
2014-10-03,21.1355922955654,12.464077252824,35.6101997859335,6.87995799072025,2.20202594135329,30.8961462399046,5.23232751634904,77.714767846288,15.1559123122025,12.4945081937393
2014-10-10,6.48948131076053,3.66629060242356,12.9454787499979,1.97246911304068,-14.6461109848049,5.93281412564238,0,39.5812334568656,4.64090578085983,-24.9633321142622
2015-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11,251.3954940078,215.882106293508,274.378253828516,13.1499976067984,NA,251.3954940078,215.882106293508,274.378253828516,13.1499976067984,NA
2015-06-19,319.381134553817,247.374075216703,386.029404818789,35.3279427321454,67.9856405460169,293.30479839691,232.710788191355,386.029404818789,25.5791416154724,41.9093043891106
2015-06-25,NA,NA,NA,NA,NA,342.281195030918,270.148828294124,401.603178993878,31.021244499977,48.9763966340082
2015-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-13,358.575379968602,320.429338364632,408.59305262932,20.8651854749853,NA,394.328871591212,296.50559197727,495.914158237736,35.8404600492412,NA
2015-08-20,447.688723471051,372.004288109137,519.28764418609,31.2230959564154,89.1133435024495,410.097754309703,249.550815375708,534.328415531921,45.1906209083227,15.7688827184911
2015-08-25,433.274297218068,379.207319576206,489.415024990071,32.2557364663192,-14.4144262529828,425.332936033025,337.306433680946,509.534022244271,32.2201473106185,15.2351817233223
2015-09-03,332.728857979322,262.738153402895,405.839175383137,35.4813656058873,-100.545439238746,339.254905713142,222.905037117213,452.8292773818,40.958122184297,-86.0780303198837
2015-09-10,294.36351332662,232.269271424339,365.70561189648,32.0469943318928,-38.3653446527022,313.822530554199,192.818966722462,436.662373946331,39.396821399602,-25.4323751589426
2015-09-17,86.8421728295568,31.7974350291808,192.698364104877,35.4853605103468,-207.521340497063,183.502558066616,24.071487627973,393.277303538192,90.196625472265,-130.319972487583
2015-09-24,39.4153211632222,0.333274818458287,85.4977903662594,23.9710116401601,-47.4268516663346,51.2345456906794,0,205.041441971769,45.950825205034,-132.268012375936
2015-10-02,NA,NA,NA,NA,NA,16.167850898732,0,68.257493873313,16.9554495366042,-35.0666947919474
2016-05-26,158.635253489232,103.382526175253,206.94397563277,33.269643991423,NA,93.2329091408603,28.9975196450886,206.94397563277,41.4972467990805,77.0650582421283
2016-06-03,319.418168473097,290.841531897381,354.112671019272,15.7568132141705,160.782914983865,270.262689097812,173.374816036667,354.112671019272,38.3395605091194,177.029779956951
2016-06-09,235.176851455445,185.584324584916,270.564298430145,22.9050909390375,-84.2413170176524,311.996523858744,185.584324584916,376.418428295532,40.9364351324278,41.7338347609322
2016-06-16,122.25969810211,68.0918157525727,177.197235880477,29.1955007623427,-112.917153353334,145.567651073124,40.3611282695579,211.946748123717,37.5237650329825,-166.42887278562
2016-06-23,252.4687303471,215.270714828111,286.738684515583,17.5054494219041,130.20903224499,214.618893000105,109.278786797563,307.462746311952,51.0816393964669,69.0512419269811
2016-06-30,387.403674802341,341.730845015944,427.800509309732,18.9827735106491,134.93494445524,345.161396492094,234.826159746539,427.800509309732,42.6003075078566,130.542503491989
2016-07-07,423.376241285996,394.604257333091,456.17336395896,9.96042944804886,35.9725664836549,376.315607946246,298.857697955656,456.17336395896,33.4322531185193,31.1542114541521
2016-07-14,385.44019913473,332.178691462991,435.432968305223,25.5294662193974,-37.9360421512662,366.789639242548,303.356659724314,459.298248133624,35.1816596807411,-9.52596870369774
2016-07-21,402.211235234337,374.582794016502,421.801508063646,9.26299964427324,16.7710360996076,421.609572882423,354.662005105598,531.644256959964,31.6766273826976,54.8199336398745
2016-07-27,449.248803742775,415.616425146036,481.851375653623,15.3693373831372,47.0375685084375,430.872241119808,315.078451572117,495.022980313182,25.4988326609699,9.26266823738501
2016-08-04,422.375136508333,388.695289167358,451.746575284933,12.4868663340131,-26.8736672344419,442.747972425025,357.458577244046,535.123580632784,32.4631604950776,11.875731305217
2016-08-10,414.617378654407,368.444800414895,449.385110598476,15.5432413771013,-7.75775785392585,434.617405310246,368.444800414895,504.799011683261,22.4640219094322,-8.1305671147789
2016-08-15,458.119287638193,414.220598461096,508.606147144325,21.8238956409518,43.5019089837864,445.198940659299,356.0312637067,516.317000183141,27.2965909929189,10.5815353490525
2016-08-22,310.40928512026,200.716795748308,406.524259434425,45.0618325647711,-147.710002517933,378.723124689145,200.716795748308,471.551773801118,44.004882865286,-66.4758159701536
2016-08-31,254.489428732039,207.616214350712,308.020809895753,25.8698416040223,-55.9198563882217,286.269224938695,182.025858556826,371.924574074093,35.1516947358432,-92.4538997504497
2016-09-07,142.223051969796,83.8818876595598,237.286021393461,28.5674633805978,-112.266376762243,178.764007367499,0,312.097735102069,47.5433271415474,-107.505217571196
2016-09-14,60.1074851464328,0,220.224500636801,43.4079514766854,-82.1155668233627,125.133486576467,0,304.323029355496,60.6449792083168,-53.6305207910322
2016-09-21,49.4825577960782,8.91504486036187,91.0148484164873,24.0978484379914,-10.6249273503546,24.820446504701,0,95.9677840853489,24.6683121609514,-100.313040071766
2016-09-28,0,0,0,1.73220899943481,-49.4825577960782,2.26604048074972,0,68.8019432171861,17.6348035658565,-22.5544060239513
2016-10-05,0,0,16.4168722233469,7.11621294087864,0,0,0,16.4168722233469,4.99357582477736,-2.26604048074972
